transaction_id,source_account,destination_account,amount,timestamp
TXN_000712,ACC_0351,ACC_0441,197.4,2026-02-13 14:44:49.892669
TXN_005042,ACC_0104,ACC_0448,3206.33,2026-02-13 14:46:31.320661
TXN_003204,ACC_0303,ACC_0029,2022.62,2026-02-13 14:47:43.886620
TXN_004439,ACC_0027,ACC_0332,2734.35,2026-02-13 14:47:46.360151
TXN_006478,ACC_0408,ACC_0330,4406.04,2026-02-13 14:48:10.054585
TXN_001829,ACC_0199,ACC_0054,2470.03,2026-02-13 14:52:21.552567
TXN_003645,ACC_0004,ACC_0062,3026.09,2026-02-13 15:00:17.143534
TXN_008364,ACC_0200,ACC_0384,712.41,2026-02-13 15:06:53.376472
TXN_002456,ACC_0091,ACC_0257,4108.84,2026-02-13 15:08:36.645365
TXN_005150,ACC_0195,ACC_0419,2018.63,2026-02-13 15:22:25.056155
TXN_005545,ACC_0015,ACC_0108,3320.98,2026-02-13 15:29:39.144007
TXN_001610,ACC_0227,ACC_0340,1924.93,2026-02-13 15:30:30.457901
TXN_004713,ACC_0050,ACC_0237,2038.15,2026-02-13 15:35:06.744402
TXN_006777,ACC_0237,ACC_0428,961.99,2026-02-13 15:35:43.008627
TXN_004349,ACC_0064,ACC_0414,1208.06,2026-02-13 15:40:41.445580
TXN_008875,ACC_0110,ACC_0145,2864.34,2026-02-13 15:44:04.088703
TXN_004006,ACC_0360,ACC_0191,1839.81,2026-02-13 15:47:44.852146
TXN_006714,ACC_0145,ACC_0456,3413.23,2026-02-13 15:48:05.162402
TXN_003319,ACC_0363,ACC_0016,3776.02,2026-02-13 15:56:28.483320
TXN_008846,ACC_0322,ACC_0040,1508.2,2026-02-13 16:01:26.716142
TXN_007070,ACC_0137,ACC_0180,3911.86,2026-02-13 16:02:56.573010
TXN_006667,ACC_0014,ACC_0123,278.31,2026-02-13 16:04:36.987093
TXN_005741,ACC_0226,ACC_0427,3460.88,2026-02-13 16:15:15.475238
TXN_004754,ACC_0149,ACC_0216,1547.03,2026-02-13 16:15:33.447568
TXN_005034,ACC_0251,ACC_0114,4762.06,2026-02-13 16:18:52.985348
TXN_000871,ACC_0434,ACC_0290,2827.86,2026-02-13 16:19:16.039701
TXN_005436,ACC_0013,ACC_0179,4580.43,2026-02-13 16:23:22.134715
TXN_005266,ACC_0138,ACC_0227,2470.06,2026-02-13 16:24:55.499230
TXN_007095,ACC_0351,ACC_0065,1294.85,2026-02-13 16:24:55.670374
TXN_006197,ACC_0212,ACC_0007,210.07,2026-02-13 16:32:43.110711
TXN_004037,ACC_0196,ACC_0132,351.84,2026-02-13 16:34:42.692179
TXN_008038,ACC_0051,ACC_0399,3644.05,2026-02-13 16:34:57.231121
TXN_006696,ACC_0343,ACC_0203,1807.84,2026-02-13 16:35:13.158621
TXN_004758,ACC_0268,ACC_0433,1632.6,2026-02-13 16:38:17.097769
TXN_001533,ACC_0346,ACC_0084,4147.16,2026-02-13 16:40:33.194844
TXN_000511,ACC_0116,ACC_0344,1248.07,2026-02-13 16:43:19.474356
TXN_009395,ACC_0227,ACC_0103,4087.65,2026-02-13 16:44:25.482466
TXN_000961,ACC_0081,ACC_0354,2312.53,2026-02-13 16:44:46.718709
TXN_007582,ACC_0194,ACC_0163,1630.65,2026-02-13 16:45:15.070194
TXN_006804,ACC_0385,ACC_0407,4910.06,2026-02-13 16:47:47.857797
TXN_009254,ACC_0436,ACC_0433,402.69,2026-02-13 16:49:10.611069
TXN_007272,ACC_0305,ACC_0189,1437.58,2026-02-13 16:49:13.042633
TXN_008834,ACC_0071,ACC_0103,1932.48,2026-02-13 16:55:55.504740
TXN_008677,ACC_0467,ACC_0239,3277.04,2026-02-13 17:06:52.210210
TXN_005957,ACC_0068,ACC_0222,244.43,2026-02-13 17:09:40.753202
TXN_007633,ACC_0243,ACC_0099,2897.81,2026-02-13 17:10:37.576728
TXN_001818,ACC_0238,ACC_0301,2401.13,2026-02-13 17:15:07.929236
TXN_009198,ACC_0353,ACC_0011,4267.54,2026-02-13 17:22:09.845570
TXN_002487,ACC_0018,ACC_0074,203.15,2026-02-13 17:24:22.782233
TXN_009229,ACC_0202,ACC_0200,949.59,2026-02-13 17:30:20.663247
TXN_001652,ACC_0158,ACC_0248,4506.27,2026-02-13 17:32:50.657208
TXN_005422,ACC_0336,ACC_0200,1854.02,2026-02-13 17:36:28.827977
TXN_002312,ACC_0293,ACC_0225,3636.54,2026-02-13 17:48:25.406685
TXN_000080,ACC_0475,ACC_0471,10635.42,2026-02-13 17:51:21.129911
TXN_001780,ACC_0221,ACC_0357,1272.88,2026-02-13 17:55:17.611535
TXN_008867,ACC_0059,ACC_0266,280.42,2026-02-13 17:55:47.094976
TXN_009362,ACC_0186,ACC_0448,318.02,2026-02-13 17:56:51.336094
TXN_007004,ACC_0126,ACC_0139,3274.96,2026-02-13 17:59:41.952191
TXN_003901,ACC_0036,ACC_0322,4411.42,2026-02-13 18:10:09.133672
TXN_002777,ACC_0002,ACC_0381,1251.27,2026-02-13 18:17:49.147707
TXN_007068,ACC_0203,ACC_0432,1958.46,2026-02-13 18:18:25.615259
TXN_001951,ACC_0100,ACC_0218,145.44,2026-02-13 18:21:06.758590
TXN_001565,ACC_0444,ACC_0280,3017.32,2026-02-13 18:42:41.505482
TXN_005243,ACC_0311,ACC_0467,290.29,2026-02-13 18:46:39.565300
TXN_003950,ACC_0052,ACC_0064,1119.76,2026-02-13 18:51:38.802046
TXN_009351,ACC_0344,ACC_0433,1581.88,2026-02-13 18:53:23.958450
TXN_006662,ACC_0349,ACC_0358,2779.51,2026-02-13 18:56:53.504156
TXN_000327,ACC_0084,ACC_0497,13809.6,2026-02-13 19:04:42.509617
TXN_001302,ACC_0257,ACC_0097,3556.07,2026-02-13 19:04:48.587116
TXN_006330,ACC_0424,ACC_0444,3068.89,2026-02-13 19:13:58.747808
TXN_006972,ACC_0440,ACC_0224,1578.05,2026-02-13 19:14:33.989064
TXN_008637,ACC_0191,ACC_0468,3097.09,2026-02-13 19:15:23.330119
TXN_004137,ACC_0005,ACC_0327,3030.1,2026-02-13 19:18:05.202603
TXN_009353,ACC_0034,ACC_0203,3189.21,2026-02-13 19:20:05.446762
TXN_007854,ACC_0318,ACC_0168,2929.36,2026-02-13 19:21:06.288466
TXN_002766,ACC_0177,ACC_0145,4738.11,2026-02-13 19:26:30.184152
TXN_002353,ACC_0027,ACC_0380,3189.45,2026-02-13 19:27:17.023759
TXN_005157,ACC_0343,ACC_0308,2555.75,2026-02-13 19:29:48.483760
TXN_007315,ACC_0350,ACC_0327,141.56,2026-02-13 19:33:19.401184
TXN_004904,ACC_0100,ACC_0350,2769.46,2026-02-13 19:33:45.902827
TXN_000850,ACC_0298,ACC_0279,4792.41,2026-02-13 19:39:28.175307
TXN_003021,ACC_0185,ACC_0289,242.0,2026-02-13 19:48:49.872928
TXN_002759,ACC_0276,ACC_0115,1189.0,2026-02-13 20:12:10.242454
TXN_008156,ACC_0222,ACC_0449,2328.95,2026-02-13 20:13:41.931093
TXN_000328,ACC_0497,ACC_0302,13119.12,2026-02-13 20:14:28.675602
TXN_007811,ACC_0141,ACC_0235,907.24,2026-02-13 20:51:36.694215
TXN_008856,ACC_0195,ACC_0435,4180.34,2026-02-13 21:01:59.716863
TXN_002517,ACC_0259,ACC_0248,2319.26,2026-02-13 21:14:58.755553
TXN_004632,ACC_0257,ACC_0177,4871.24,2026-02-13 21:18:29.429252
TXN_004548,ACC_0170,ACC_0121,928.76,2026-02-13 21:21:53.479585
TXN_000580,ACC_0028,ACC_0319,1381.43,2026-02-13 21:45:09.335032
TXN_009201,ACC_0221,ACC_0153,1959.23,2026-02-13 21:46:15.982339
TXN_000907,ACC_0135,ACC_0232,4483.4,2026-02-13 21:47:37.762029
TXN_005175,ACC_0392,ACC_0112,4759.07,2026-02-13 21:50:54.963210
TXN_009645,ACC_0366,ACC_0021,599.8,2026-02-13 21:53:56.873614
TXN_008197,ACC_0375,ACC_0403,2974.75,2026-02-13 22:00:09.345771
TXN_007516,ACC_0312,ACC_0461,4682.55,2026-02-13 22:02:43.509186
TXN_009935,ACC_0135,ACC_0022,3994.65,2026-02-13 22:04:23.992364
TXN_008802,ACC_0030,ACC_0405,489.59,2026-02-13 22:10:01.682692
TXN_000055,ACC_0480,ACC_0476,22203.0,2026-02-13 22:12:17.005173
TXN_005154,ACC_0443,ACC_0331,2763.73,2026-02-13 22:19:17.505738
TXN_009608,ACC_0419,ACC_0340,322.78,2026-02-13 22:23:10.809025
TXN_000692,ACC_0385,ACC_0289,2256.35,2026-02-13 22:31:15.838926
TXN_001800,ACC_0395,ACC_0120,4804.96,2026-02-13 22:31:21.165477
TXN_008337,ACC_0447,ACC_0137,518.01,2026-02-13 22:31:55.053590
TXN_009871,ACC_0072,ACC_0169,1556.56,2026-02-13 22:32:18.703502
TXN_000211,ACC_0204,ACC_0491,5164.57,2026-02-13 22:45:43.306926
TXN_001981,ACC_0386,ACC_0163,774.18,2026-02-13 22:49:27.279290
TXN_000343,ACC_0296,ACC_0498,11128.3,2026-02-13 22:54:32.199303
TXN_002638,ACC_0455,ACC_0080,1829.81,2026-02-13 22:56:43.008505
TXN_003712,ACC_0372,ACC_0449,4562.31,2026-02-13 22:58:46.184825
TXN_002040,ACC_0117,ACC_0161,962.51,2026-02-13 22:59:56.022686
TXN_003875,ACC_0263,ACC_0193,4047.12,2026-02-13 23:01:56.596175
TXN_009156,ACC_0438,ACC_0272,1397.07,2026-02-13 23:06:20.531807
TXN_008504,ACC_0371,ACC_0283,1794.73,2026-02-13 23:14:08.054350
TXN_001983,ACC_0290,ACC_0339,191.38,2026-02-13 23:18:41.813865
TXN_007124,ACC_0316,ACC_0388,3285.75,2026-02-13 23:30:23.493600
TXN_006611,ACC_0392,ACC_0336,506.12,2026-02-13 23:42:11.161126
TXN_006128,ACC_0242,ACC_0363,3951.0,2026-02-13 23:43:12.631612
TXN_000344,ACC_0498,ACC_0385,10571.89,2026-02-13 23:44:33.893424
TXN_003762,ACC_0299,ACC_0339,1779.29,2026-02-13 23:46:53.685253
TXN_008829,ACC_0440,ACC_0104,1198.57,2026-02-13 23:47:53.722573
TXN_007312,ACC_0245,ACC_0030,1382.13,2026-02-13 23:49:03.494007
TXN_008740,ACC_0391,ACC_0470,984.8,2026-02-13 23:53:55.130719
TXN_007209,ACC_0014,ACC_0057,3852.59,2026-02-13 23:59:40.266585
TXN_001801,ACC_0358,ACC_0236,3114.47,2026-02-14 00:06:00.800687
TXN_007887,ACC_0411,ACC_0441,1213.56,2026-02-14 00:07:23.625740
TXN_008102,ACC_0089,ACC_0295,2731.6,2026-02-14 00:09:46.526303
TXN_002552,ACC_0389,ACC_0412,4698.08,2026-02-14 00:15:59.677635
TXN_003574,ACC_0049,ACC_0401,4730.36,2026-02-14 00:17:48.789839
TXN_006772,ACC_0371,ACC_0089,2900.48,2026-02-14 00:24:48.075342
TXN_004965,ACC_0003,ACC_0180,164.13,2026-02-14 00:25:14.769477
TXN_002381,ACC_0079,ACC_0414,4799.83,2026-02-14 00:27:29.679313
TXN_008201,ACC_0420,ACC_0331,4568.71,2026-02-14 00:29:08.146931
TXN_000667,ACC_0007,ACC_0312,1838.01,2026-02-14 00:31:46.671223
TXN_006802,ACC_0056,ACC_0269,3423.59,2026-02-14 00:32:43.998237
TXN_004387,ACC_0081,ACC_0324,373.11,2026-02-14 00:33:09.805645
TXN_000212,ACC_0491,ACC_0346,4906.34,2026-02-14 00:37:24.289975
TXN_005673,ACC_0441,ACC_0315,3115.4,2026-02-14 00:38:23.028447
TXN_005859,ACC_0197,ACC_0319,2062.34,2026-02-14 00:40:58.737105
TXN_009811,ACC_0251,ACC_0285,1646.01,2026-02-14 00:43:23.014393
TXN_005021,ACC_0153,ACC_0109,4235.02,2026-02-14 00:46:12.189615
TXN_008167,ACC_0421,ACC_0208,4194.07,2026-02-14 00:53:17.454665
TXN_006990,ACC_0032,ACC_0222,3967.1,2026-02-14 01:01:07.585303
TXN_003741,ACC_0455,ACC_0181,3134.33,2026-02-14 01:01:30.802963
TXN_003565,ACC_0128,ACC_0275,4060.5,2026-02-14 01:02:08.828795
TXN_000357,ACC_0143,ACC_0498,7904.44,2026-02-14 01:12:26.426457
TXN_001441,ACC_0442,ACC_0156,3295.49,2026-02-14 01:13:26.568119
TXN_003478,ACC_0089,ACC_0324,1289.48,2026-02-14 01:15:57.581313
TXN_002468,ACC_0287,ACC_0106,1564.55,2026-02-14 01:19:54.554884
TXN_005512,ACC_0214,ACC_0360,3501.4,2026-02-14 01:22:31.784089
TXN_008515,ACC_0046,ACC_0053,649.34,2026-02-14 01:41:35.599810
TXN_000358,ACC_0498,ACC_0278,7509.22,2026-02-14 01:50:01.591301
TXN_003547,ACC_0088,ACC_0136,3771.04,2026-02-14 01:59:43.613136
TXN_002720,ACC_0099,ACC_0300,1048.2,2026-02-14 02:01:52.589913
TXN_007285,ACC_0260,ACC_0325,2158.22,2026-02-14 02:05:33.673075
TXN_002367,ACC_0250,ACC_0362,2394.42,2026-02-14 02:19:10.058302
TXN_001605,ACC_0030,ACC_0190,769.09,2026-02-14 02:19:39.295156
TXN_003553,ACC_0271,ACC_0279,344.0,2026-02-14 02:20:01.874981
TXN_008474,ACC_0323,ACC_0007,2543.33,2026-02-14 02:21:41.546554
TXN_001061,ACC_0390,ACC_0274,1147.39,2026-02-14 02:25:11.445687
TXN_009130,ACC_0086,ACC_0316,4869.65,2026-02-14 02:29:20.217285
TXN_003546,ACC_0010,ACC_0342,3266.52,2026-02-14 02:34:46.284278
TXN_003217,ACC_0418,ACC_0454,4637.12,2026-02-14 02:38:05.216924
TXN_005105,ACC_0322,ACC_0056,3456.65,2026-02-14 02:44:22.496603
TXN_005162,ACC_0191,ACC_0261,1992.96,2026-02-14 02:47:08.216855
TXN_005119,ACC_0237,ACC_0333,301.72,2026-02-14 02:50:42.428374
TXN_002035,ACC_0059,ACC_0214,629.04,2026-02-14 03:06:51.111983
TXN_004796,ACC_0006,ACC_0112,4698.94,2026-02-14 03:12:00.346046
TXN_006114,ACC_0430,ACC_0460,4584.04,2026-02-14 03:16:04.391259
TXN_009463,ACC_0271,ACC_0353,1230.77,2026-02-14 03:27:45.621240
TXN_000484,ACC_0441,ACC_0086,2012.12,2026-02-14 03:30:12.598467
TXN_009698,ACC_0408,ACC_0201,826.63,2026-02-14 03:42:05.421161
TXN_002198,ACC_0388,ACC_0017,3705.76,2026-02-14 03:43:24.729944
TXN_008033,ACC_0452,ACC_0026,1944.21,2026-02-14 03:47:03.155592
TXN_004345,ACC_0432,ACC_0462,1228.28,2026-02-14 03:52:32.171892
TXN_007847,ACC_0365,ACC_0002,1245.93,2026-02-14 03:57:58.793824
TXN_003771,ACC_0434,ACC_0113,3239.97,2026-02-14 04:07:08.925549
TXN_004250,ACC_0279,ACC_0444,1165.77,2026-02-14 04:10:44.263609
TXN_007370,ACC_0466,ACC_0120,4783.07,2026-02-14 04:12:27.659149
TXN_002825,ACC_0051,ACC_0108,2770.11,2026-02-14 04:14:28.082457
TXN_003910,ACC_0378,ACC_0379,3809.62,2026-02-14 04:21:38.010038
TXN_004969,ACC_0425,ACC_0400,2325.93,2026-02-14 04:30:21.461662
TXN_006665,ACC_0066,ACC_0402,626.77,2026-02-14 04:40:50.681843
TXN_007350,ACC_0081,ACC_0222,3492.38,2026-02-14 04:41:38.006290
TXN_009255,ACC_0380,ACC_0086,2137.11,2026-02-14 04:42:00.540668
TXN_006455,ACC_0266,ACC_0195,284.48,2026-02-14 04:47:34.395663
TXN_001511,ACC_0283,ACC_0149,2143.33,2026-02-14 04:50:19.282274
TXN_004867,ACC_0058,ACC_0301,1071.69,2026-02-14 04:53:16.125267
TXN_002639,ACC_0325,ACC_0164,918.59,2026-02-14 04:53:45.452643
TXN_005339,ACC_0462,ACC_0461,817.0,2026-02-14 04:55:12.960365
TXN_005730,ACC_0455,ACC_0388,881.9,2026-02-14 04:58:58.229366
TXN_005748,ACC_0390,ACC_0381,2900.73,2026-02-14 04:58:59.435391
TXN_009412,ACC_0006,ACC_0357,1083.12,2026-02-14 05:00:09.885337
TXN_005579,ACC_0202,ACC_0013,4874.19,2026-02-14 05:05:20.788927
TXN_008354,ACC_0433,ACC_0105,573.32,2026-02-14 05:10:07.677062
TXN_009921,ACC_0358,ACC_0116,1944.01,2026-02-14 05:23:26.330949
TXN_005941,ACC_0325,ACC_0367,2722.18,2026-02-14 05:30:10.812731
TXN_003069,ACC_0123,ACC_0373,877.12,2026-02-14 05:30:31.436174
TXN_002814,ACC_0094,ACC_0388,3438.21,2026-02-14 05:30:36.716130
TXN_003929,ACC_0066,ACC_0309,885.7,2026-02-14 05:37:19.046012
TXN_004843,ACC_0167,ACC_0338,4055.93,2026-02-14 05:39:11.070949
TXN_003733,ACC_0189,ACC_0260,4325.77,2026-02-14 05:39:32.418136
TXN_009928,ACC_0422,ACC_0440,1927.37,2026-02-14 05:41:32.100633
TXN_006885,ACC_0197,ACC_0405,1820.21,2026-02-14 05:41:49.176419
TXN_008062,ACC_0263,ACC_0093,3955.19,2026-02-14 05:46:41.569272
TXN_001305,ACC_0009,ACC_0290,3730.97,2026-02-14 05:47:12.900291
TXN_009679,ACC_0174,ACC_0197,991.49,2026-02-14 05:55:13.414099
TXN_006824,ACC_0453,ACC_0463,155.66,2026-02-14 05:57:09.818554
TXN_002085,ACC_0095,ACC_0266,1527.33,2026-02-14 05:58:09.230122
TXN_008767,ACC_0053,ACC_0382,1983.81,2026-02-14 06:07:42.856080
TXN_006436,ACC_0144,ACC_0334,803.95,2026-02-14 06:07:53.961634
TXN_004379,ACC_0394,ACC_0405,1014.12,2026-02-14 06:17:37.302341
TXN_000849,ACC_0165,ACC_0444,173.27,2026-02-14 06:21:06.797824
TXN_001475,ACC_0134,ACC_0022,785.29,2026-02-14 06:22:19.236825
TXN_009186,ACC_0340,ACC_0042,766.87,2026-02-14 06:23:28.677743
TXN_000369,ACC_0051,ACC_0499,6944.9,2026-02-14 06:23:31.500653
TXN_000885,ACC_0468,ACC_0156,3445.77,2026-02-14 06:28:42.991748
TXN_007937,ACC_0083,ACC_0230,2403.3,2026-02-14 06:29:32.931048
TXN_008180,ACC_0025,ACC_0290,249.41,2026-02-14 06:30:53.798318
TXN_008050,ACC_0427,ACC_0215,1378.4,2026-02-14 06:38:33.417593
TXN_004694,ACC_0299,ACC_0203,2684.0,2026-02-14 06:43:18.500419
TXN_002800,ACC_0143,ACC_0291,1041.34,2026-02-14 07:02:22.347150
TXN_008965,ACC_0028,ACC_0171,4787.94,2026-02-14 07:02:43.882218
TXN_003791,ACC_0180,ACC_0469,4132.17,2026-02-14 07:15:44.996540
TXN_003782,ACC_0135,ACC_0175,3254.71,2026-02-14 07:17:43.520964
TXN_006926,ACC_0161,ACC_0384,4087.69,2026-02-14 07:17:54.251576
TXN_006189,ACC_0159,ACC_0202,621.76,2026-02-14 07:20:40.174467
TXN_004558,ACC_0297,ACC_0111,2697.67,2026-02-14 07:29:52.737740
TXN_002578,ACC_0313,ACC_0092,467.51,2026-02-14 07:35:16.014144
TXN_003935,ACC_0281,ACC_0317,1451.64,2026-02-14 07:38:29.163348
TXN_007675,ACC_0266,ACC_0085,3688.14,2026-02-14 07:43:09.919685
TXN_004923,ACC_0123,ACC_0188,3998.51,2026-02-14 07:47:11.968559
TXN_008869,ACC_0206,ACC_0212,2982.94,2026-02-14 07:47:59.448839
TXN_006799,ACC_0440,ACC_0059,4465.42,2026-02-14 07:48:02.895211
TXN_003086,ACC_0372,ACC_0255,752.31,2026-02-14 07:50:52.277899
TXN_004681,ACC_0123,ACC_0437,246.15,2026-02-14 07:53:13.958791
TXN_000205,ACC_0026,ACC_0491,7877.67,2026-02-14 07:54:45.780839
TXN_007906,ACC_0389,ACC_0189,2973.22,2026-02-14 07:56:05.207069
TXN_007352,ACC_0018,ACC_0094,3985.79,2026-02-14 07:56:56.994468
TXN_002964,ACC_0468,ACC_0264,2061.2,2026-02-14 07:59:51.014414
TXN_009378,ACC_0262,ACC_0253,1958.81,2026-02-14 08:00:55.360748
TXN_000370,ACC_0499,ACC_0295,6597.66,2026-02-14 08:07:32.668097
TXN_003703,ACC_0167,ACC_0323,1469.13,2026-02-14 08:20:14.290133
TXN_004297,ACC_0120,ACC_0464,2047.63,2026-02-14 08:20:59.596984
TXN_000964,ACC_0011,ACC_0095,4844.67,2026-02-14 08:22:02.266229
TXN_005739,ACC_0071,ACC_0316,686.05,2026-02-14 08:29:26.639957
TXN_004408,ACC_0291,ACC_0329,1933.82,2026-02-14 08:29:27.540044
TXN_003845,ACC_0005,ACC_0189,4484.51,2026-02-14 08:31:44.746607
TXN_007719,ACC_0238,ACC_0356,2153.14,2026-02-14 08:34:58.147956
TXN_008612,ACC_0248,ACC_0225,2092.08,2026-02-14 08:51:39.472773
TXN_007451,ACC_0037,ACC_0416,540.26,2026-02-14 08:59:55.450605
TXN_004115,ACC_0317,ACC_0082,1467.39,2026-02-14 09:07:54.883976
TXN_006204,ACC_0340,ACC_0331,3237.57,2026-02-14 09:22:46.223367
TXN_005804,ACC_0056,ACC_0208,2697.36,2026-02-14 09:31:52.933127
TXN_006638,ACC_0283,ACC_0174,968.78,2026-02-14 09:46:40.108007
TXN_003938,ACC_0328,ACC_0149,425.12,2026-02-14 09:48:29.684055
TXN_000727,ACC_0277,ACC_0018,4296.99,2026-02-14 09:49:37.959831
TXN_000206,ACC_0491,ACC_0144,7483.79,2026-02-14 09:50:16.856331
TXN_009129,ACC_0413,ACC_0298,1731.77,2026-02-14 09:50:25.081683
TXN_004931,ACC_0422,ACC_0225,3204.75,2026-02-14 09:50:43.365935
TXN_006037,ACC_0345,ACC_0286,3491.48,2026-02-14 10:10:22.487197
TXN_003516,ACC_0217,ACC_0205,3477.24,2026-02-14 10:11:43.356690
TXN_008179,ACC_0059,ACC_0370,1654.89,2026-02-14 10:13:14.717903
TXN_005621,ACC_0315,ACC_0440,100.31,2026-02-14 10:17:57.398203
TXN_002366,ACC_0261,ACC_0245,886.44,2026-02-14 10:18:32.243542
TXN_005061,ACC_0384,ACC_0240,2124.12,2026-02-14 10:25:49.477370
TXN_005603,ACC_0441,ACC_0006,4054.7,2026-02-14 10:27:19.665602
TXN_004259,ACC_0105,ACC_0136,2816.7,2026-02-14 10:34:33.930053
TXN_004768,ACC_0411,ACC_0038,4142.35,2026-02-14 10:38:42.875371
TXN_007452,ACC_0134,ACC_0447,1071.54,2026-02-14 10:39:10.258378
TXN_003894,ACC_0247,ACC_0134,1847.26,2026-02-14 10:40:42.984398
TXN_006767,ACC_0241,ACC_0317,2768.11,2026-02-14 10:58:05.538379
TXN_008876,ACC_0073,ACC_0388,2780.04,2026-02-14 11:05:29.818363
TXN_007745,ACC_0200,ACC_0349,1627.99,2026-02-14 11:14:11.776005
TXN_004944,ACC_0367,ACC_0264,4673.37,2026-02-14 11:22:00.992421
TXN_001730,ACC_0304,ACC_0170,3711.16,2026-02-14 11:28:57.164936
TXN_006765,ACC_0140,ACC_0408,2930.84,2026-02-14 11:32:04.037056
TXN_006446,ACC_0122,ACC_0333,2732.37,2026-02-14 11:37:28.312029
TXN_007779,ACC_0439,ACC_0057,2868.4,2026-02-14 11:40:24.868626
TXN_005352,ACC_0423,ACC_0326,3835.86,2026-02-14 11:55:19.282393
TXN_005194,ACC_0296,ACC_0316,4155.96,2026-02-14 11:57:00.792023
TXN_006178,ACC_0197,ACC_0090,4214.13,2026-02-14 11:57:15.620306
TXN_006751,ACC_0138,ACC_0359,2591.83,2026-02-14 11:58:46.301627
TXN_004702,ACC_0174,ACC_0152,273.41,2026-02-14 12:00:25.936836
TXN_002644,ACC_0269,ACC_0230,561.05,2026-02-14 12:06:20.171199
TXN_008361,ACC_0001,ACC_0388,3269.68,2026-02-14 12:07:44.981656
TXN_002305,ACC_0097,ACC_0193,4312.37,2026-02-14 12:09:25.178205
TXN_001919,ACC_0342,ACC_0331,1858.65,2026-02-14 12:09:46.352189
TXN_006356,ACC_0213,ACC_0360,2306.5,2026-02-14 12:14:24.435413
TXN_005033,ACC_0130,ACC_0116,337.18,2026-02-14 12:21:31.876643
TXN_008600,ACC_0091,ACC_0054,3310.89,2026-02-14 12:23:54.274947
TXN_002217,ACC_0090,ACC_0241,2477.91,2026-02-14 12:31:23.607315
TXN_007962,ACC_0033,ACC_0060,1492.01,2026-02-14 12:40:00.875826
TXN_004596,ACC_0164,ACC_0016,3524.46,2026-02-14 12:41:34.140362
TXN_006148,ACC_0293,ACC_0198,2133.71,2026-02-14 12:41:37.510879
TXN_002817,ACC_0253,ACC_0030,1920.65,2026-02-14 12:46:04.032982
TXN_008446,ACC_0357,ACC_0437,2817.9,2026-02-14 12:50:53.783641
TXN_001072,ACC_0368,ACC_0152,1075.98,2026-02-14 12:54:27.577969
TXN_000014,ACC_0484,ACC_0485,10540.9,2026-02-14 12:56:21.810782
TXN_009572,ACC_0083,ACC_0435,4590.79,2026-02-14 12:56:49.128788
TXN_008268,ACC_0234,ACC_0409,1092.1,2026-02-14 12:58:24.335551
TXN_001140,ACC_0124,ACC_0398,2862.03,2026-02-14 13:01:36.457488
TXN_005465,ACC_0188,ACC_0386,4992.08,2026-02-14 13:05:09.965154
TXN_002831,ACC_0197,ACC_0417,4122.37,2026-02-14 13:06:13.301189
TXN_003470,ACC_0109,ACC_0335,3674.96,2026-02-14 13:08:48.806886
TXN_004759,ACC_0041,ACC_0220,3339.81,2026-02-14 13:09:55.608808
TXN_002854,ACC_0010,ACC_0032,3610.63,2026-02-14 13:13:05.275988
TXN_008362,ACC_0440,ACC_0249,1931.75,2026-02-14 13:28:51.618613
TXN_001635,ACC_0070,ACC_0016,4192.22,2026-02-14 13:30:14.218763
TXN_003777,ACC_0442,ACC_0196,1606.36,2026-02-14 13:34:23.378273
TXN_004722,ACC_0296,ACC_0357,1267.78,2026-02-14 13:34:27.318306
TXN_000405,ACC_0247,ACC_0005,472.94,2026-02-14 13:43:42.227882
TXN_004718,ACC_0299,ACC_0296,3818.94,2026-02-14 13:46:29.024221
TXN_008700,ACC_0071,ACC_0088,1098.44,2026-02-14 13:49:01.370710
TXN_009644,ACC_0165,ACC_0296,2976.35,2026-02-14 13:50:23.258325
TXN_006830,ACC_0456,ACC_0177,4934.67,2026-02-14 13:51:33.338371
TXN_004222,ACC_0334,ACC_0409,4853.73,2026-02-14 13:52:05.010977
TXN_008429,ACC_0099,ACC_0391,4297.84,2026-02-14 13:53:18.641725
TXN_008409,ACC_0319,ACC_0026,3876.02,2026-02-14 13:55:03.941018
TXN_003208,ACC_0250,ACC_0344,145.44,2026-02-14 13:56:27.850852
TXN_002503,ACC_0415,ACC_0371,1937.74,2026-02-14 14:06:33.269721
TXN_004484,ACC_0009,ACC_0010,1150.03,2026-02-14 14:21:19.674192
TXN_008042,ACC_0448,ACC_0090,1038.81,2026-02-14 14:22:37.236661
TXN_001864,ACC_0255,ACC_0406,2577.34,2026-02-14 14:23:36.556423
TXN_005115,ACC_0320,ACC_0231,4549.9,2026-02-14 14:28:42.025696
TXN_002339,ACC_0315,ACC_0257,1255.62,2026-02-14 14:28:49.643427
TXN_006449,ACC_0283,ACC_0134,1502.64,2026-02-14 14:33:33.594140
TXN_006003,ACC_0167,ACC_0161,1086.05,2026-02-14 14:41:52.205847
TXN_009891,ACC_0350,ACC_0289,2553.51,2026-02-14 14:45:39.970785
TXN_003389,ACC_0058,ACC_0027,2196.21,2026-02-14 14:51:16.554837
TXN_001564,ACC_0283,ACC_0340,4146.36,2026-02-14 14:51:47.243315
TXN_000574,ACC_0300,ACC_0172,3081.16,2026-02-14 15:02:20.270118
TXN_008096,ACC_0166,ACC_0128,1683.5,2026-02-14 15:03:33.378943
